image_id,class_id,class_name,display_name,split,relative_path,pred_bbox_x,pred_bbox_y,pred_bbox_width,pred_bbox_height,bbox_iou,color_hist_h_0,color_hist_h_1,color_hist_h_2,color_hist_h_3,color_hist_h_4,color_hist_h_5,color_hist_h_6,color_hist_h_7,color_hist_s_0,color_hist_s_1,color_hist_s_2,color_hist_s_3,color_hist_s_4,color_hist_s_5,color_hist_s_6,color_hist_s_7,color_hist_v_0,color_hist_v_1,color_hist_v_2,color_hist_v_3,color_hist_v_4,color_hist_v_5,color_hist_v_6,color_hist_v_7,lab_mean_l,lab_std_l,lab_mean_a,lab_std_a,lab_mean_b,lab_std_b,shape_area_ratio,shape_aspect_ratio,shape_extent,shape_solidity,shape_compactness,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_ASM_mean,glcm_ASM_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,fractal_dimension,symmetry_correlation,symmetry_mask_iou,segmentation_quality
1962,35,035.Purple_Finch,Purple Finch,test,035.Purple_Finch/Purple_Finch_0076_27441.jpg,0,65,500,269,0.691675019161606,0.8171860575675964,0.13399161398410797,1.7695669157546945e-05,0.0,0.0,0.0015218276530504227,0.006565093528479338,0.04071773588657379,0.3272814154624939,0.23958167433738708,0.21342746913433075,0.16688786447048187,0.04383217543363571,0.00898940023034811,0.0,0.0,0.004211569204926491,0.18883049488067627,0.28474101424217224,0.04765443876385689,0.01783723570406437,0.21726743876934052,0.21797525882720947,0.021482544019818306,122.43713613278831,63.11697682589775,131.87400683052857,4.710520797852035,135.3570278352887,5.289600463008331,0.3383892215568862,1.858736059479554,0.4201561338289963,0.6520302518540274,0.10325551420247421,-0.5166149756759156,-1.6650068367687847,-1.911689081234155,-2.625742334143812,-4.894808080975121,-3.5433887917955578,-6.290930095368969,0.4156458424456114,0.17852683186559898,0.3202652811962726,0.10830374298234172,0.8492277385069246,0.047324549950334756,0.12899436479451099,0.020568321029429282,0.35802946890106924,0.02844756919192425,0.8902447583454057,0.04697080667847339,0.02114882506527415,0.05796344647519582,0.05065274151436031,0.13890339425587467,0.2939947780678851,0.17467362924281984,0.08642297650130548,0.06161879895561358,0.047780678851174936,0.06684073107049608,1.2975267734856217,0.21557069555290673,0.3571934798015592,0.5874116365526512
1963,35,035.Purple_Finch,Purple Finch,train,035.Purple_Finch/Purple_Finch_0071_27443.jpg,0,75,500,288,0.6827262772968617,0.9185389876365662,0.013285160064697266,0.0025403634645044804,0.0005645252531394362,0.02130141854286194,0.00526890205219388,0.001524218125268817,0.0369764044880867,0.07058446854352951,0.07937224954366684,0.14596740901470184,0.26082947850227356,0.31018778681755066,0.12316058576107025,0.00986037403345108,3.763501445064321e-05,0.0013924955856055021,0.09790749102830887,0.45483797788619995,0.26835647225379944,0.10735388100147247,0.05069436505436897,0.017669640481472015,0.0017876632045954466,80.55601972074818,26.37979780891693,139.05135297881148,10.640316828456923,142.14854540664635,7.21142792782879,0.29279338842975206,1.7361111111111112,0.36904166666666666,0.7353083633615253,0.2833189357113792,-0.5751092858686316,-1.8074471601252335,-2.0279824134824915,-4.460197926474045,8.040727497707092,-5.944360917458485,7.75609314550585,0.5876392833956401,0.2821142377033025,0.343815234320824,0.11838797810466069,0.8507246228519191,0.04436686832225006,0.11571808005021969,0.016216162394720415,0.339324491636994,0.02402018787427173,0.8868466061751478,0.054103786085358936,0.030581947743467935,0.061460807600950115,0.06502375296912113,0.13450118764845606,0.2206057007125891,0.14994061757719715,0.0855106888361045,0.0757125890736342,0.07749406175771971,0.09916864608076009,1.3699482573972073,0.42166097233898076,0.3882934872217642,0.8423388769873064
1964,35,035.Purple_Finch,Purple Finch,test,035.Purple_Finch/Purple_Finch_0020_27961.jpg,210,8,290,344,0.186048865565193,0.1354004442691803,0.8442010879516602,0.0,0.0,0.0,0.0,0.0,0.020398469641804695,0.0425385944545269,0.02506927028298378,0.5069798231124878,0.39994722604751587,0.02546510100364685,0.0,0.0,0.0,0.0,0.0006333289202302694,0.0017416545888409019,0.006359678227454424,0.3498878479003906,0.6121652126312256,0.02921229787170887,0.0,163.99374587676473,13.66512344740805,122.14300039583058,6.527710641864267,155.72331442142763,8.962530601814388,0.20210666666666666,0.8430232558139535,0.3798616680032077,0.5922926735588772,0.11088313675936255,-0.5705860368992244,-1.6624179862075534,-3.909720784149,-4.767118267465664,9.18494648615595,5.624039117895187,-9.359981240110592,0.2426419477495737,0.10655475519924712,0.20878836044069488,0.0798514760863692,0.8989911785105404,0.03731230818451603,0.24164994761438705,0.031936826091566284,0.49051490245873514,0.03232766741174758,0.8215412901678301,0.07936497283323295,0.004034582132564841,0.02420749279538905,0.018731988472622477,0.15734870317002883,0.4680115273775216,0.21440922190201728,0.037463976945244955,0.02363112391930836,0.025936599423631124,0.02622478386167147,1.1651381907729907,-0.048265449411176754,0.28470936690114773,0.7405813676714048
1965,35,035.Purple_Finch,Purple Finch,test,035.Purple_Finch/Purple_Finch_0059_27966.jpg,0,0,335,344,0.49553106560222143,0.4683530032634735,0.5135709643363953,0.005353778600692749,0.0034883504267781973,0.008357117883861065,0.000373085611499846,0.00022385136981029063,0.0002798142086248845,0.0456470251083374,0.10384837538003922,0.3002779483795166,0.3199955224990845,0.15337549149990082,0.05230659991502762,0.020668942481279373,0.0038800903130322695,0.03574160113930702,0.4518253207206726,0.37366387248039246,0.08534333109855652,0.026358498260378838,0.012890107929706573,0.007834797725081444,0.00634245527908206,67.06344320704386,32.744832012627974,128.0870595258082,4.882576042677213,140.36493368403382,6.565005182512535,0.3116686046511628,0.9738372093023255,0.46517702186740717,0.6525010280758159,0.16687598934553124,-0.6718732843074953,-2.6980200933575524,-3.6833988643205897,-3.8787699852442636,9.252544888767165,-5.2332876351642295,-7.65997580616187,2.920919025221334,1.573550946032823,0.9766353499371657,0.3583325256529107,0.6729056905088572,0.08438940291930955,0.08144797669344853,0.019054334962332227,0.28343698435139697,0.03333845520168069,0.7722723002782254,0.12301576239565191,0.019279907084785133,0.03577235772357724,0.04413472706155633,0.10197444831591174,0.3091753774680604,0.20464576074332172,0.059233449477351915,0.07177700348432056,0.08037166085946573,0.07363530778164924,1.4803951035722922,-0.025135006988991203,0.29473684210526313,0.6928095820944615
1966,35,035.Purple_Finch,Purple Finch,test,035.Purple_Finch/Purple_Finch_0008_27455.jpg,0,0,500,359,0.5437325905292479,0.28704655170440674,0.689703106880188,0.023250341415405273,0.0,0.0,0.0,0.0,0.0,0.004213723354041576,0.052190281450748444,0.024469541385769844,0.2382785826921463,0.4779260754585266,0.10497946292161942,0.08560061454772949,0.012341718189418316,0.024148698896169662,0.05374101549386978,0.03497176617383957,0.48880261182785034,0.3206707835197449,0.06616829335689545,0.011496834456920624,0.0,111.54766640999316,30.13721748052493,120.90011122518823,19.82351791639775,157.67157554757017,8.555771488316637,0.5209136490250696,1.392757660167131,0.5209136490250696,0.6104345515622727,0.11282649456297271,-0.6034528715611425,-2.072916361458347,-2.2502190139240987,-4.257672107113309,-7.692708019024442,6.017924225216117,-7.635300724225726,0.31411466976415353,0.12931174922843103,0.2579117220338213,0.09176623814530842,0.8766116787053455,0.04221416878903651,0.20119378554912465,0.030299659615911103,0.44729629693787043,0.033463536794444464,0.7995751818837065,0.0829856152137947,0.021068001668752608,0.04234459741343346,0.03984146850229454,0.15060492282019192,0.3304130162703379,0.21735502711722987,0.05548602419691281,0.04526491447642887,0.03671255736337088,0.06090947017104714,1.3374605174560024,0.46870823476866535,0.5238397965670692,0.33381477069935406
1967,35,035.Purple_Finch,Purple Finch,test,035.Purple_Finch/Purple_Finch_0035_27972.jpg,0,0,304,296,0.2886290896159317,0.30666303634643555,0.36763671040534973,0.26583975553512573,0.01776505634188652,0.018060382455587387,0.011585906147956848,0.004861536901444197,0.00758763263002038,0.370794415473938,0.2804470658302307,0.13114790618419647,0.10522729158401489,0.10495468229055405,0.007065130863338709,0.00036347939749248326,0.0,0.010858947411179543,0.540198564529419,0.16354301571846008,0.18212589621543884,0.06490378826856613,0.030214225873351097,0.008155569434165955,0.0,73.16122583429882,31.54764900880899,128.32992571389627,9.10776069432578,136.10352347849792,8.46759993202018,0.234768,1.027027027027027,0.48918696657183497,0.744328273998175,0.2982422812160885,-0.7142330940556941,-3.2501278087848986,-2.8227713929411,-5.421806519328074,-9.98754652132553,7.941094147073751,-9.57202359159966,0.6357217277675055,0.325973546623509,0.38971144473836106,0.151307778401746,0.8295210928381184,0.05862291946757594,0.16247636188636358,0.027632870444203768,0.4016467122595821,0.034004123535712645,0.8212298324706588,0.09148712983080465,0.013221683561040106,0.030189510797708242,0.035918907007492284,0.10379021595416484,0.3646981048920229,0.1884089907448215,0.08638166593212869,0.055531070956368445,0.07382106654914058,0.048038783605112385,1.4062145515084672,-0.1068297265259991,0.39159766942655627,0.9418228397213373
1968,35,035.Purple_Finch,Purple Finch,test,035.Purple_Finch/Purple_Finch_0103_27461.jpg,0,98,500,402,0.3634689030006302,0.07789186388254166,5.0579132221173495e-05,2.5289566110586748e-05,0.00040463305776938796,0.48973244428634644,0.09779474884271622,0.07758838683366776,0.2565120756626129,0.051337819546461105,0.48851853609085083,0.33516260981559753,0.10070305317640305,0.021040918305516243,0.0032370644621551037,0.0,0.0,0.0019978757482022047,0.00746042188256979,0.035203076899051666,0.10528045892715454,0.16144858300685883,0.2888321280479431,0.3332405984401703,0.06653684377670288,152.74030145162106,38.905382058441674,136.14200091042437,11.885958179436146,118.09061251327702,8.7767745883971,0.158168,1.243781094527363,0.19672636815920397,0.4047486794667561,0.09634439893000009,-0.23092717710347865,-0.9376575037003538,-0.8401644001794769,-1.9733204553605121,3.787003980816271,2.766068823610262,3.4162502549023874,0.35716881436190406,0.1525545047828665,0.2395905826424441,0.07416967340203139,0.8918791868173687,0.0293294097687354,0.5183895517446844,0.024971778965889136,0.7197845085544956,0.01731510871024762,0.6487437112766237,0.14886339782750374,0.060066740823136816,0.0828698553948832,0.08120133481646273,0.14738598442714126,0.20022246941045607,0.14404894327030032,0.08064516129032258,0.05617352614015573,0.047830923248053395,0.09955506117908787,1.369234785301886,-0.05006944445609587,0.17747216764898494,0.6618487299876112
1969,35,035.Purple_Finch,Purple Finch,test,035.Purple_Finch/Purple_Finch_0065_27473.jpg,86,70,243,195,0.7729007633587787,0.7547311186790466,0.0015656909672543406,0.0003403676091693342,6.807351746829227e-05,0.009938733652234077,0.04615384712815285,0.015997277572751045,0.17120489478111267,0.1288631707429886,0.15656909346580505,0.2014976143836975,0.26569095253944397,0.16106194257736206,0.05554799363017082,0.022260040044784546,0.008509189821779728,0.0019741321448236704,0.005105514079332352,0.008985704742372036,0.0455411858856678,0.1788972020149231,0.3737236261367798,0.2787610590457916,0.1070115715265274,147.79101429543908,30.009259308421715,148.78917631041526,15.827361851809396,142.51075561606535,10.815655649166724,0.08442528735632183,1.2461538461538462,0.3100137174211248,0.7143085604624066,0.2085074260563568,-0.5712080945023013,-1.5316452612142715,-2.218165182782722,-2.4174487229110655,-4.740262165739337,-3.1989218219598716,-5.556363422160186,0.6298613406667514,0.29380181659150056,0.4028744061257167,0.13718830562985732,0.820858534380607,0.05358692730935713,0.19414372003553385,0.028219883497480728,0.4394923152960181,0.031467838045840205,0.6547380840100829,0.16025600292894096,0.04708754795953959,0.07847924659923265,0.07359609347750262,0.13428671084757587,0.2786885245901639,0.13812347401464947,0.06975933031042902,0.050924311126613185,0.04534356470177886,0.08371119637251483,1.4632268858289708,-0.11775230538102816,0.17020408163265305,0.6731026568738617
1970,35,035.Purple_Finch,Purple Finch,train,035.Purple_Finch/Purple_Finch_0013_27506.jpg,138,0,290,400,0.5153811716551547,0.8930361270904541,0.04332530125975609,0.003036144655197859,0.0014698795275762677,0.009108433499932289,0.0020000000949949026,0.0025060242041945457,0.045518070459365845,0.06580723077058792,0.10096385329961777,0.2127951830625534,0.35836145281791687,0.18636144697666168,0.06421686708927155,0.011204819194972515,0.0002891566255129874,0.027228916063904762,0.05318072438240051,0.0828915685415268,0.11954216659069061,0.19614458084106445,0.2054939717054367,0.12797591090202332,0.1875421702861786,135.8973734939759,53.89871400520349,140.10120481927711,11.804639622652598,145.77961445783131,7.856613136195467,0.2075,0.725,0.3577586206896552,0.4707002204644219,0.039147093922110555,-0.5674880205498959,-2.4047861708878924,-2.6281552066970084,-3.5540013201685214,6.933882167636293,-5.270192913846012,6.711779124918604,1.4948759836998888,0.7332770628515045,0.8012953150811823,0.2712555265237331,0.6641127873921582,0.09340593558369716,0.05750491601153075,0.015747136576212014,0.2376545477965338,0.032019243013472296,0.7149276058896021,0.13958021422938544,0.049559136515658256,0.06597750076010946,0.06932198236546062,0.19124353906962602,0.2754636667680146,0.10519914867740955,0.06232897537245363,0.05351170568561873,0.041349954393432656,0.08604439039221648,1.5289933808509626,0.3200748094371719,0.31245011971268954,0.6730488930626605
1971,35,035.Purple_Finch,Purple Finch,train,035.Purple_Finch/Purple_Finch_0049_27507.jpg,135,0,365,332,0.6476184286422241,0.42491018772125244,0.18859009444713593,0.24781709909439087,0.057397931814193726,0.06882961094379425,0.0016766467597335577,0.003179096383973956,0.0075993468053638935,0.1996733844280243,0.2432008683681488,0.16428960859775543,0.1894175261259079,0.16167664527893066,0.04056613892316818,0.001175830140709877,0.0,0.04074033722281456,0.3098965585231781,0.12217746675014496,0.057528577744960785,0.1561894416809082,0.2449863851070404,0.04502994194626808,0.02345127984881401,108.69737615677735,62.40451774710994,125.18817637452368,8.053841382745833,138.3564725095264,7.5732290560403674,0.2766566265060241,1.0993975903614457,0.3789816801452385,0.604179980436909,0.11292067861287396,-0.5457287760240879,-1.849103124735004,-1.9624468748277426,-2.5022376125099135,-4.76880915136091,-3.778957617627513,5.152647702638537,0.6002776945205797,0.27101130206609986,0.3707514887492652,0.12692582737340385,0.8368617332682853,0.049734247198322604,0.11873683879637331,0.019010169325655555,0.3434933023960021,0.027371335470926114,0.8353267358499528,0.07486959964741803,0.01452643811737362,0.05287623474723998,0.030796048808832074,0.11127251597908193,0.3727484020918071,0.19233004067402673,0.051714119697850086,0.060139453805926786,0.056362579895409645,0.05723416618245206,1.3420628705487079,0.4800607808727532,0.1723433242506812,0.6867293631459273
1972,35,035.Purple_Finch,Purple Finch,train,035.Purple_Finch/Purple_Finch_0005_27512.jpg,0,47,500,336,0.19380952380952382,0.37379544973373413,0.17629532516002655,0.06536008417606354,0.04743726924061775,0.3101810812950134,0.018155578523874283,0.0024672967847436666,0.0063078999519348145,0.38031283020973206,0.22661887109279633,0.14638517796993256,0.11950095742940903,0.06554629653692245,0.05244169384241104,0.009194171987473965,0.0,0.1879335194826126,0.2590661644935608,0.29898515343666077,0.1379125714302063,0.07227317243814468,0.03479819372296333,0.007471719291061163,0.001559517695568502,67.4823332247102,37.10899973887709,130.91313253572926,9.630786860478267,131.79870583306177,9.081846761518285,0.22434464751958225,1.4880952380952381,0.2557261904761905,0.4975677766018074,0.11685145535705785,-0.34150004007617185,-1.1822161871565902,-1.3780667387263756,-3.036272321025925,5.570540933920564,4.687316933694524,5.297873352004259,1.647887684702096,0.8904457373742629,0.5340794383591911,0.20064948868407745,0.8246569057407103,0.04731897108658868,0.27308802275348887,0.018602316852139443,0.5222769479360314,0.017742953759529823,0.7822756872273618,0.1176130731698605,0.015873015873015872,0.038011695906432746,0.04177109440267335,0.1086048454469507,0.3358395989974937,0.17167919799498746,0.05764411027568922,0.07351712614870509,0.07602339181286549,0.0810359231411863,1.4214819887017316,0.12247165307749465,0.13459715639810427,0.7664184261521808
1973,35,035.Purple_Finch,Purple Finch,train,035.Purple_Finch/Purple_Finch_0134_27526.jpg,0,139,500,309,0.3744423630289102,0.8487890958786011,0.0017318360041826963,0.0004600189276970923,0.0003788391186390072,0.06940873712301254,0.035502638667821884,0.012258151546120644,0.031470708549022675,0.02281152829527855,0.06359085440635681,0.22963063418865204,0.33010417222976685,0.296333372592926,0.054038695991039276,0.0034907320514321327,0.0,0.07360303401947021,0.15342985093593597,0.18598295748233795,0.17754025757312775,0.19350561499595642,0.1164659708738327,0.07322419434785843,0.026248140260577202,91.90196184548776,45.96726282913606,139.30545257745908,9.682915016821704,141.58051684481126,11.456240146456548,0.14782,1.6181229773462784,0.23919093851132686,0.4325738828682766,0.07653296320421324,-0.4254443769786115,-1.8139738779175842,-1.3114922994021743,-2.3802147958935373,4.424660259689769,3.3128924055223212,4.3372451264734355,1.1312902987437143,0.6004719350061387,0.4819605341591805,0.17391163876151303,0.8159970966361478,0.051408840258135226,0.25579489610274897,0.02096420019394909,0.5053395334891949,0.020660396793669017,0.8105599850829874,0.1002605186517687,0.02456778889899909,0.041401273885350316,0.050500454959053684,0.1164695177434031,0.31392174704276615,0.14467697907188354,0.07506824385805277,0.07597816196542312,0.0791628753412193,0.07825295723384895,1.4006549780288897,0.19021915837016842,0.2327537857543466,0.6260996113644239
1974,35,035.Purple_Finch,Purple Finch,train,035.Purple_Finch/Purple_Finch_0053_27543.jpg,138,95,273,127,0.3877147074610843,0.5977382659912109,0.003135987790301442,0.0,0.0,0.0,0.0,0.0,0.39912572503089905,0.0051316162571311,0.03962748125195503,0.06205454841256142,0.1500522643327713,0.4568088948726654,0.25230446457862854,0.033165447413921356,0.0008552694343961775,0.010453293099999428,0.049795687198638916,0.12049795687198639,0.21609807014465332,0.3040958046913147,0.18331274390220642,0.09379454702138901,0.021951915696263313,96.1564192720707,33.74658134864231,156.45129715860497,13.82372905941876,142.84044474009312,5.344264393185314,0.06013142857142857,2.1496062992125986,0.30351013815580746,0.5205521472392638,0.07449504900723058,-0.3779109393399966,-0.9951597865558085,-2.084165859414737,-2.4052433849343156,-4.651258968431901,-3.016066388042041,5.760181945325973,0.36580768635214944,0.1539747935521959,0.2996003475588833,0.1014142528879855,0.8567928054196896,0.045508072924200595,0.20148976267154628,0.029941898731799244,0.44764209857907866,0.03326130260925851,0.7794809240565925,0.09198227461644116,0.026230686309737693,0.04994610132950054,0.06899029823931009,0.1541501976284585,0.3359683794466403,0.1706791232482932,0.0693496227093065,0.04168163851958318,0.02551203736974488,0.05749191519942508,1.4199902454162516,0.18210525616870596,0.23964365256124723,0.49729853161632226
1975,35,035.Purple_Finch,Purple Finch,train,035.Purple_Finch/Purple_Finch_0113_27547.jpg,0,0,321,348,0.5104737350950693,0.29815223813056946,0.0012803776189684868,0.0,0.0,0.03602631017565727,0.5485790371894836,0.02116388827562332,0.09479815512895584,0.6411930322647095,0.08432918041944504,0.1372765600681305,0.0946977287530899,0.02872062660753727,0.01245229970663786,0.0013305884785950184,0.0,0.00042679253965616226,0.022243421524763107,0.06188491731882095,0.0912080705165863,0.10350973904132843,0.08540871739387512,0.4895310401916504,0.145787313580513,175.59896565575417,55.52354026657801,134.34678148222534,10.241261304335811,129.5297499497891,7.10802500979032,0.22891954022988506,0.9224137931034483,0.3565724925699144,0.5197527492656413,0.1436201252547909,-0.4385586478076964,-2.2818965523194303,-1.3476090406107575,-2.955760821443768,-5.4115272109087895,4.815447174961008,5.168907321800646,0.5350924283203562,0.22858993853055465,0.36416941570624417,0.11983797440054336,0.8347674879528844,0.04925596959912878,0.14523851748035366,0.02123776730820128,0.3800931252830264,0.0277080059357453,0.8588544549996476,0.05987232855928701,0.017554479418886198,0.045702179176755446,0.030871670702179176,0.10108958837772397,0.32778450363196127,0.23426150121065376,0.0511501210653753,0.06416464891041163,0.06840193704600485,0.059019370460048425,1.3512477139248167,0.032008941821468864,0.2472631181577954,0.7879173511854742
1976,35,035.Purple_Finch,Purple Finch,test,035.Purple_Finch/Purple_Finch_0130_27555.jpg,40,40,311,192,0.7029158671673592,0.6083387732505798,0.006715791299939156,0.0,0.0,0.005223393440246582,0.010166961699724197,0.020147373899817467,0.34940770268440247,0.2660199701786041,0.21201381087303162,0.15777446329593658,0.24078910052776337,0.0971924290060997,0.024531293660402298,0.001678947824984789,0.0,0.0014923980925232172,0.024484656751155853,0.11206977069377899,0.2493237555027008,0.3089730441570282,0.24769145250320435,0.047383639961481094,0.00858128909021616,116.30197742747877,29.274022027129437,143.9445480832012,12.226164958098598,135.1908404066785,6.569592868992444,0.12801194029850746,1.6197916666666667,0.3590903001071811,0.5779210070637386,0.16562479568407662,-0.5723091650365597,-1.7806058195419683,-2.040220420535659,-2.474382432835993,-4.741873198773802,-3.52323530331428,5.401062150986703,0.5261035180366879,0.23852597180542479,0.36664113862714587,0.1252610054230119,0.8321795250727322,0.05178120705297908,0.13474950888110604,0.02113090223069416,0.3659522148181866,0.028783421456975215,0.8436862926228805,0.07072373874410899,0.023501054534498342,0.04489304007231094,0.05302802048809883,0.13949984935221452,0.2774932208496535,0.18017475143115397,0.09310033142512805,0.064778547755348,0.05332931605905393,0.07020186803253992,1.424101488692426,0.32960472002747876,0.19045911047345768,0.6910343936772356
1977,35,035.Purple_Finch,Purple Finch,train,035.Purple_Finch/Purple_Finch_0011_27633.jpg,60,255,195,131,0.49109464126343566,0.4323747158050537,0.49752077460289,0.05309329554438591,0.0079334806650877,0.006102677434682846,0.001983370166271925,0.0003814173396676779,0.0006102677434682846,0.10641544312238693,0.35174307227134705,0.11572202295064926,0.07635975629091263,0.09932107478380203,0.0812418982386589,0.0933709666132927,0.0758257657289505,0.08970935642719269,0.21580593287944794,0.34510642290115356,0.2764512896537781,0.06293386220932007,0.009230299852788448,0.0007628346793353558,0.0,73.90578991532534,35.415372102648824,131.73636432984972,10.832326589693922,139.85704477839653,7.356012774518217,0.07873273273273274,1.4885496183206106,0.5131728322568018,0.7082059533386967,0.29787208153585515,-0.680908409747782,-2.0588343542662018,-2.874638397898048,-3.546420898949745,-6.783104661502247,-4.591202857755136,7.229475580965296,0.6477597390459742,0.2715498570004851,0.4910283763930413,0.15415316579644764,0.7700177357381965,0.06555979973540227,0.10012800612529102,0.021424447788571516,0.31465905491524443,0.03343180050694535,0.7957378418322827,0.08557431529363956,0.021227406473308112,0.03762084909625893,0.05233291298865069,0.14627994955863807,0.29087852038671713,0.22404371584699453,0.09478772593526692,0.03972257250945776,0.03741067675493905,0.05569567044976881,1.5371651337552399,-0.18377058796857274,0.46354967702245464,0.7587129662265952
1978,35,035.Purple_Finch,Purple Finch,train,035.Purple_Finch/Purple_Finch_0088_28076.jpg,45,48,344,225,0.5074692442882249,0.5787912607192993,0.42052099108695984,0.00012895460531581193,0.0,0.00030089408392086625,8.596973930252716e-05,8.596973930252716e-05,8.596973930252716e-05,0.012035763822495937,0.22322042286396027,0.257866233587265,0.23787826299667358,0.21681568026542664,0.03872936591506004,0.009800550527870655,0.0036537139676511288,0.000816712505184114,0.002321182982996106,0.2440250962972641,0.2954779863357544,0.16338549554347992,0.09903714060783386,0.09074106067419052,0.10419532656669617,122.8277166437414,39.91245873736248,134.0889356946355,15.040430084973693,147.01513067400276,7.202515709685145,0.12407466666666667,1.528888888888889,0.3005684754521964,0.569413823272091,0.11414057550637514,-0.40573724112888626,-1.147351786644729,-2.3125902907856304,-3.388544791165652,-6.239684151913121,-4.106876218573617,-7.528845869877945,0.38447066874538754,0.1886320893959033,0.29553627887928086,0.11109729449204196,0.8608655387461506,0.04817577207469394,0.16218273041091846,0.02631265389481015,0.4013403438086247,0.03329652898566715,0.8239592432485435,0.08631996339582806,0.02014388489208633,0.031294964028776975,0.0341726618705036,0.11223021582733812,0.3600719424460432,0.21618705035971222,0.060431654676258995,0.051798561151079135,0.06330935251798561,0.050359712230215826,1.3268614579817648,0.42059908076707403,0.3113207547169811,0.631288789466879
1979,35,035.Purple_Finch,Purple Finch,train,035.Purple_Finch/Purple_Finch_0004_27565.jpg,0,0,441,333,0.4223561787445944,0.3451184630393982,0.008435812778770924,0.008960708044469357,0.013009898364543915,0.4480353891849518,0.0786217749118805,0.028831733390688896,0.0689861997961998,0.5830458998680115,0.2694586217403412,0.10591631382703781,0.04120425879955292,0.000374925002688542,0.0,0.0,0.0,0.0013122375821694732,0.14142172038555145,0.0862327516078949,0.08589532226324081,0.07198560237884521,0.2528119385242462,0.12357528507709503,0.23676514625549316,157.3517171565687,68.04917997023814,130.63947210557888,5.04229696562329,128.49482603479305,5.408622521974797,0.1601921921921922,1.3243243243243243,0.18162380067141973,0.33059061140589896,0.07259828841461884,-0.26100179608319735,-1.066588823067954,-0.867201929819073,-1.538530025948421,-3.476979109078572,-2.5172283311823858,2.7488610369269093,0.4714763482689387,0.20673172361158348,0.32500332108518204,0.1091301807105187,0.8518549638013674,0.0453040707941075,0.21432388930080756,0.02757782766654312,0.4619940422924613,0.029755574050571266,0.8239010348529796,0.07664082643948711,0.031360946745562134,0.045562130177514794,0.05384615384615385,0.1349112426035503,0.3366863905325444,0.16390532544378697,0.03550295857988166,0.05917159763313609,0.059763313609467454,0.07928994082840236,1.2437515974235092,0.416473830736579,0.1793440334961619,0.6398391471129607
1980,35,035.Purple_Finch,Purple Finch,test,035.Purple_Finch/Purple_Finch_0124_27567.jpg,12,0,488,463,0.2388910526502142,0.1802181899547577,0.05703207105398178,0.029705572873353958,0.030481072142720222,0.6342665553092957,0.025486329570412636,0.008136172778904438,0.0346740260720253,0.16424815356731415,0.21139590442180634,0.1136040985584259,0.5005125999450684,0.010068349540233612,0.00017087276501115412,0.0,0.0,0.08731598407030106,0.23208464682102203,0.03316245973110199,0.035462670028209686,0.051643006503582,0.5083464980125427,0.03597528859972954,0.016009462997317314,112.31643007360672,56.60743954332327,125.05114353312302,8.415440406224302,119.95587539432177,11.949102801090755,0.3286393088552916,1.0539956803455723,0.3367206033353397,0.42667776748520997,0.060615724168364714,-0.4179570786100245,-1.8535112602553934,-1.8393528916802115,-3.5739118661785994,6.44728046015432,4.547856911144544,-6.41596382078742,0.37791014099963494,0.17573330804986814,0.2530548285003752,0.09483829436803974,0.885536248551767,0.04005070790570399,0.17572266642780643,0.02198347321496997,0.41837602455867284,0.026156614885860484,0.855605648741492,0.06739970675136553,0.01665034280117532,0.04995102840352596,0.02742409402546523,0.10806398955272609,0.23996082272282077,0.23147241266731963,0.044727391446294486,0.07443682664054849,0.14724126673196214,0.06007182500816193,1.2124717123406576,-0.24167695101781064,0.34460052677787534,0.5567230642524729
1981,35,035.Purple_Finch,Purple Finch,train,035.Purple_Finch/Purple_Finch_0104_28088.jpg,88,66,412,274,0.36024196543856235,0.2120460420846939,0.01224758755415678,0.0019379094010218978,0.0015115693677216768,0.3684353232383728,0.1250726729631424,0.024960272014141083,0.25378862023353577,0.28033795952796936,0.45327699184417725,0.18476028740406036,0.07100500166416168,0.01061974372714758,0.0,0.0,0.0,0.0,0.3290182650089264,0.15224215388298035,0.21336382627487183,0.19049648940563202,0.07968683540821075,0.031665440648794174,0.0035269951913505793,92.66501298399287,40.26199695002675,133.8257431882485,9.22364140079462,127.63881244912987,5.297106983826403,0.15177058823529413,1.5036496350364963,0.22855396499185032,0.390279823269514,0.14799214215476797,-0.291673946526837,-1.309058986088351,-0.708077617820858,-1.4884986651725998,-2.6615093249264543,-2.1431740867909945,2.8547291632134737,0.7422251010579677,0.3802135000487401,0.3080048939593877,0.10834500269824139,0.8846113253208276,0.030888335626796014,0.4129835692064907,0.020982394764487558,0.6424306343231554,0.016323274476614958,0.8756265470814018,0.06332068472611928,0.03193517635843661,0.04861773117254528,0.03956148713060057,0.08484270734032412,0.24261201143946615,0.1892278360343184,0.09389895138226882,0.07387988560533841,0.10343183984747378,0.09199237368922783,1.403016063064156,0.20112365061161475,0.17732884399551066,0.7068381544912645
